dataset_id,signal_name,time_unit,signal_unit,condition,cell_id,time,signal,replicate,ligand,concentration,inhibitor,experiment,date,slide,position,source_object
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10083,72.5,0.3012,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10083
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10083,76,0.3115,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10083
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10083,79.5,0.3197,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10083
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10083,83,0.3084,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10083
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,2.5,0.6385,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,6,0.6255,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,9.5,0.604,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,13,0.6097,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,16.5,0.6428,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,20,0.6465,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,23.5,0.6528,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,27,0.6509,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,30.5,0.6543,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,34,0.6532,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,37.5,0.6352,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,41,0.6149,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,44.5,0.6123,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,48,0.6113,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,51.5,0.6117,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,55,0.6144,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,58.5,0.6232,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,62,0.6402,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,65.5,0.643,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,69,0.6571,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,72.5,0.6618,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,76,0.6265,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,79.5,0.633,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10084,83,0.6663,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10084
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,2.5,0.4679,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,6,0.4538,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,9.5,0.4326,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,13,0.4312,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,16.5,0.4387,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,20,0.4484,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,23.5,0.4642,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,27,0.5218,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,30.5,0.6036,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,34,0.6632,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,37.5,0.7184,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,41,0.7558,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,44.5,0.7452,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,48,0.6987,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,51.5,0.6659,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,55,0.638,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,58.5,0.5885,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,62,0.5607,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,65.5,0.5179,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,69,0.5091,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,72.5,0.5085,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,76,0.4976,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,79.5,0.4914,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10085,83,0.4963,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10085
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,2.5,0.2681,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,6,0.2716,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,9.5,0.2803,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,13,0.2798,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,16.5,0.2867,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,20,0.3016,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,23.5,0.3076,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,27,0.3556,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,30.5,0.4854,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,34,0.5919,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,37.5,0.6092,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,41,0.5855,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,44.5,0.5501,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,48,0.5328,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,51.5,0.5152,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,55,0.4949,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,58.5,0.4744,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,62,0.4629,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,65.5,0.4445,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,69,0.4267,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,72.5,0.4167,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,76,0.4085,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,79.5,0.3967,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10087,83,0.3821,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10087
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,2.5,0.2885,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,6,0.2832,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,9.5,0.2915,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,13,0.2925,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,16.5,0.2934,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,20,0.2935,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,23.5,0.2748,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,27,0.2676,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,30.5,0.2599,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,34,0.2564,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,37.5,0.2671,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,41,0.2804,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,44.5,0.2791,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,48,0.2856,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,51.5,0.311,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,55,0.3168,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,58.5,0.3168,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,62,0.3166,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,65.5,0.3115,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,69,0.3174,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,72.5,0.3219,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,76,0.3289,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,79.5,0.3426,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10090,83,0.3595,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10090
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10091,2.5,0.4585,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10091
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10091,6,0.46,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10091
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10091,9.5,0.4668,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10091
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10091,13,0.4658,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10091
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_UK_DMSO_3.7,erk_ktr_UK_20200630_P1_10091,16.5,0.4792,20200630 P1,UK,3.7,DMSO,20200630 P1,20200630,P1,s3,10091
